ID_Cliente	N_pedidos	Valor	Dist_m_restaurante	Tempo_m_entrega
792579	18	4093	3.6	36
793213	1	1169	3.5	19
793226	1	65	1.7	33
793447	1	215	2.7	20
793640	4	3094	2.1	16
793899	3	814	1.7	42
794112	6	1815	0.9	24
794131	1	798	3.1	32
794256	4	305	3.1	21
794276	2	517	3.4	49
794368	1	698	1.5	44
794369	1	673	3.6	40
794470	4	722	3	44
794515	1	1697	3.6	24
794540	3	656	1	32
794732	1	124	2.2	39
795132	1	245	3.3	31
795142	1	194	2	50
795414	2	348	2.3	51
795430	2	472	1.2	50
795446	2	189	2.1	39
795491	3	2683	1.7	35
795625	9	852	3	29
795787	9	2939	3.2	29
795789	6	944	3.1	49
795806	5	936	1.7	28
795828	6	864	1.6	52
796067	3	3951	2.1	33
796310	2	182	1.7	44
796360	2	676	3.5	36
796635	1	451	1.6	26
796874	1	544	1.9	42
797023	2	525	3.4	55
797061	1	139	3.2	51
797147	5	2573	1.2	42
797168	1	312	2.9	45
797279	2	561	0.6	37
797299	6	1200	2	33
797575	1	26	2.2	43
797702	1	689	4	45
797891	3	156	3.1	23
797899	1	381	1.6	35
797947	14	9346	3.4	40
798129	4	1097	1.6	41
798282	10	508	2	50
798427	1	290	0.9	24
798656	1	63	1.1	25
798691	1	497	1.5	33
798877	1	392	4.6	33
799182	1	40	2.9	22
799233	3	704	3.8	26
799308	1	144	4.4	28
799399	1	620	2.2	42
799451	1	473	4.3	48
799623	1	350	3.3	47
799693	2	345	1.9	22
799806	1	400	1.8	20
799819	2	793	3	55
799954	3	1649	2.6	15
800122	4	1469	2.8	46
800193	29	13189	2	56
800243	1	141	3.4	20
800254	1	374	0.9	28
800322	10	4528	2.5	21
800706	11	2416	3.1	19
800723	2	3436	0.8	28
800997	1	197	0.6	30
801087	35	22665	0.5	32
801168	2	788	2.4	15
801259	9	2777	3.6	47
801414	1	36	2.6	18
801595	1	520	2	17
802006	1	397	2.7	51
802121	3	562	3.3	15
802142	5	1169	3.9	15
802331	1	525	3.9	61
802687	1	41	4	23
802781	10	2980	3.1	44
802817	1	66	2.5	32
802857	1	220	1.5	52
802891	4	625	1.1	50
802892	1	302	2.6	62
802936	4	194	3.4	32
802988	1	1551	2.3	28
803004	5	149	1.9	51
803096	1	91	1.6	37
803128	2	200	1.5	19
803156	30	797	1.7	53
803390	1	680	4	25
803492	1	281	0.2	58
803515	1	1967	1.5	44
803621	1	1043	2.2	32
803707	5	4877	1.9	28
803750	4	2304	3	31
803779	3	1420	2.9	38
803822	4	398	2.4	31
803949	1	242	2.2	32
803951	1	254	3.3	32
804396	2	32	0.7	16
804663	2	182	1.6	27
804748	1	367	3.6	52
804788	7	3241	3.3	57
804972	2	706	2.3	48
805226	4	323	1.8	25
805345	1	90	3.5	28
805348	1	298	2.1	45
805481	1	168	3.6	31
805491	2	275	1.6	38
805532	2	1077	3	16
805644	1	115	0.5	22
806131	1	24	3.5	32
806253	8	2658	3	50
806507	2	495	2	24
806557	8	6901	2.2	66
806562	2	1314	2.1	27
806668	2	921	1.9	42
806675	2	1443	4.2	31
806776	1	555	3.9	34
806778	7	1272	2.2	54
807571	3	639	2.4	61
807686	2	810	1	57
808267	5	1303	3.4	43
808301	8	1132	3.1	50
808619	6	995	1.1	22
808821	1	260	2.7	35
808854	3	342	2.7	33
809072	1	3355	2.6	50
809249	1	428	4.1	23
809251	1	248	1.2	34
809307	3	1151	2.6	20
809412	4	1213	1.1	22
809432	2	640	1.7	25
809471	1	201	3.9	37
809533	1	675	0.6	18
809603	1	324	3.9	33
809698	1	407	3.1	48
809833	1	467	2.7	56
809949	4	1276	2.5	51
810021	1	506	3.4	31
810056	2	513	2.6	47
810161	3	486	0.9	35
810177	3	338	1.5	17
810317	1	428	2.7	40
810585	1	28	2.6	57
810688	3	422	3.1	28
810695	5	4015	2.6	16
810917	1	711	1.3	46
811158	13	6663	3.4	18
811351	1	105	3.8	18
811674	1	85	3.3	25
811737	1	229	0.9	25
811982	20	1863	4	47
812014	1	680	1.6	19
812124	1	17	1.2	32
812244	2	475	2.9	61
812502	1	300	2.3	37
812557	1	176	2.9	50
812633	5	176	1.4	33
812728	6	3601	2.4	56
812969	1	761	2	17
813063	1	20	1.6	28
813099	1	1314	3.7	15
813363	2	10	2.3	49
813735	8	1167	3.1	52
813739	3	374	2.7	55
813756	1	343	2.8	58
813957	1	256	0.8	22
814043	1	10	3.7	52
814124	1	105	2.1	47
814452	1	1112	2.7	48
814773	1	535	0.8	30
814955	1	417	2.2	48
815031	2	582	3.1	24
815126	1	222	2.2	67
815371	1	520	3.3	54
815426	1	36	0.8	54
815551	3	982	1.7	53
815592	1	551	2.6	42
815766	2	634	3.1	19
815884	1	519	1.4	63
815903	4	338	1.4	18
815953	1	194	0.6	40
816072	1	1170	3.6	31
816265	1	77	4.1	49
816331	9	5056	3.1	42
816387	2	66	3.3	60
816841	1	1595	1.7	39
816915	6	1550	1.9	44
817407	2	909	3.7	25
817477	1	93	3.6	58
817787	1	226	0.8	44
817808	2	1142	3.5	47
817866	4	1296	3.1	22
817989	1	472	1.9	39
818217	7	247	2.2	43
818252	2	571	2.9	19
818351	2	1062	0.7	49
818402	1	119	3.5	19
818463	1	208	0.8	28
818523	13	1303	2.2	46
818570	5	2599	2.5	36
818824	1	57	1.4	41
818864	1	324	1.5	36
818957	7	827	0.2	47
819278	1	768	1.7	32
819400	1	396	3.8	17
819770	5	2445	2	45
819775	11	519	0.9	44
819889	1	196	2.2	43
820194	6	1441	1.9	23
820264	1	810	2	39
820571	1	265	2.4	29
820695	1	345	2.7	32
820890	1	344	1.7	56
821433	1	147	3.8	36
821921	1	278	4.2	25
821999	8	2219	1.3	47
822000	5	654	2.4	64
822136	2	1305	2.2	21
822881	1	149	3.2	49
823091	5	1252	1.5	38
823331	2	420	2.6	28
823358	1	660	2	35
823474	1	187	1.5	36
824183	5	211	1.7	20
824289	2	638	1	30
824514	3	92	2.9	41
824551	2	956	1.4	45
824573	3	2461	1.2	41
824785	1	285	3.1	33
824839	1	204	2.2	36
824928	1	205	2.7	50
824973	1	804	3.9	47
824985	1	1706	0.5	38
825051	1	523	1.7	24
825071	2	411	2.7	50
825288	1	1087	2.4	20
825344	1	577	0.2	23
825370	1	133	1.4	28
825474	1	336	3.9	54
825659	1	287	2.6	51
825814	3	556	2.4	39
825862	2	641	1.3	46
825880	2	283	1.9	40
826054	9	3176	1.7	40
826165	2	281	3.4	16
826532	1	357	2.9	23
826901	3	2737	2.9	38
827101	2	336	0	46
827475	2	1485	1.1	34
827735	1	567	3.9	34
827790	2	1789	0.8	31
827869	4	733	1.9	27
827906	17	14396	3.1	16
827990	1	116	0.3	27
828304	2	596	4.1	31
828681	1	54	1	35
828691	3	544	2	42
828790	15	5296	1.1	34
828793	1	17	3.3	19
828821	1	214	1.7	17
828859	1	10	2.3	60
828943	4	585	1.1	27
828981	4	2274	1.9	28
828998	1	1706	1.4	81
829130	1	111	0.5	23
829230	1	658	2.9	43
829434	1	196	2.7	44
829803	1	756	1.7	34
829858	1	333	3.7	34
829859	1	540	3.2	29
829882	1	800	2.5	25
829901	1	165	3.2	48
829977	3	818	2.4	26
830218	2	41	2.4	40
830235	6	879	1.8	36
830427	4	146	2.2	34
830482	1	210	3	35
830821	2	880	1.6	45
831443	3	76	2	27
831495	2	1105	2.1	24
831600	2	112	1.8	30
831752	1	451	1.8	28
831956	2	1077	3.1	64
831979	8	2216	3.1	23
832021	1	1066	0.8	68
832027	5	1309	1.8	21
832082	1	160	1.9	33
832131	1	108	1	27
832259	1	744	1.9	22
832339	16	4861	1	38
832448	1	259	2.3	15
832558	8	6101	2.1	34
832604	1	91	2.1	48
832622	1	427	1.7	46
832868	1	531	1.6	16
832958	1	717	2.9	35
833246	2	148	2.8	66
833282	13	846	1.6	43
833410	5	1560	2.7	42
833674	3	233	1.8	28
833824	1	589	3.9	62
834053	2	360	2.2	24
834333	4	3479	3.2	65
834361	3	521	1.6	30
834481	1	136	2.2	15
834604	1	336	1.5	36
834611	22	4468	2.7	17
834635	1	179	2.6	40
834965	2	204	0.9	29
834971	7	897	0.7	16
834994	1	709	0.3	37
835113	24	7124	2.6	48
835162	4	1459	2.4	55
835181	1	471	1.8	26
835394	1	124	3	19
835487	4	3300	3.5	41
835588	2	103	1.6	31
835860	1	384	2.8	57
835876	1	475	0.5	42
835923	3	650	2.5	30
836008	2	817	1.8	29
836054	2	115	3.1	32
836155	3	2836	0.9	41
836918	1	485	3	71
836978	1	320	2.4	41
837036	1	156	2.4	44
837135	5	852	1	49
837371	5	1732	3.9	39
837373	7	1205	3.4	15
837425	1	63	0.9	39
837665	1	686	1.2	27
837916	1	1923	2.5	37
838264	8	218	1	29
838325	1	58	4.3	21
838414	2	263	3.3	44
838489	1	238	2.7	15
838567	1	431	2.6	40
838795	1	84	2.4	30
838920	1	451	4.5	63
838986	1	216	2.5	20
839135	2	518	1.3	28
839149	1	532	2.9	32
839363	8	1865	2.9	53
839468	8	8246	1.8	60
839632	4	971	2.8	33
839790	1	663	4.5	33
839886	2	1177	3.3	54
839911	1	190	1.5	23
840099	1	199	3.2	33
840101	3	192	1.2	40
840154	1	451	1.8	30
840393	1	252	4	40
840506	3	819	2.4	33
840559	1	457	1	53
840593	2	213	3	22
840624	1	59	2.8	41
840757	2	101	1	35
840822	1	727	4	66
840872	1	1232	1.6	38
840976	2	271	4.5	41
841075	1	116	1.2	25
841379	1	275	1.1	44
841637	2	1261	1.3	18
841664	2	698	2.6	45
841708	9	4870	2.6	30
841842	7	2537	3.1	16
842019	2	104	0.7	42
842076	11	2037	3.5	36
842294	1	587	1.8	39
842415	7	1281	1.1	52
842496	7	668	1.6	19
842576	1	155	3.9	26
842684	1	388	3.4	18
842762	1	626	3.1	42
843019	1	458	1.3	35
843021	4	2926	3.2	63
843172	1	122	2.3	27
843301	1	223	2.5	45
843312	3	833	2.2	25
843351	1	490	1.8	27
843425	1	722	2.6	48
843806	2	512	1.6	35
843912	2	1841	4.2	21
844134	1	783	0.9	21
844212	1	48	3.5	17
844295	4	4475	1.1	44
844300	2	10	3.3	54
844435	3	855	0.5	29
844638	2	2715	2.5	46
844664	1	303	0.8	30
844985	1	253	1.1	41
845070	21	2829	1.9	24
845107	1	281	2.8	70
845234	3	1399	3.2	47
845423	1	105	3.3	50
845481	2	240	3.4	50
845510	1	373	3.6	43
845585	1	197	2.9	28
845592	1	165	4.7	49
845722	1	19	0.9	54
845849	2	555	1.5	32
845871	3	971	1.4	43
845958	1	12	3	36
846193	1	807	0.4	40
846254	3	4747	2.4	26
846383	10	1165	3.6	43
846477	5	525	2.3	25
846625	2	1040	3.3	40
846733	2	174	0.9	18
847301	1	323	3.2	48
847376	1	467	3.2	36
847540	2	1240	4.1	45
847696	1	561	2.7	64
847782	1	298	2.5	19
847801	1	78	4.5	22
847984	1	330	3.2	23
848034	1	683	0.8	31
848108	1	436	1	16
848197	2	418	2.7	31
848307	4	3010	2.4	49
848330	2	109	1.6	32
848368	1	625	1.1	39
848528	1	165	2.1	37
848562	6	2404	2	47
848808	3	832	1.5	22
848911	1	317	2.3	52
848949	2	748	2	21
849014	1	135	2.8	42
849203	1	660	3.4	59
849267	1	64	1.2	16
849309	1	10	3.2	18
849511	1	166	2.6	39
849572	2	10	3	20
849894	17	1933	2.4	31
850058	1	220	2	45
850081	1	429	2.9	20
850236	1	135	3.6	33
850491	1	506	3.3	54
850832	1	526	2	40
850852	1	238	1	21
850969	1	313	0.3	60
851376	1	59	3.6	58
851669	9	1755	2	52
851683	1	635	3.2	24
851826	4	1955	2.6	46
851911	4	1107	3.2	55
851975	14	12772	2.7	34
852042	1	391	3.4	36
852327	2	1437	1.9	20
852359	1	243	2.4	25
852384	7	7325	3.5	25
852428	1	736	2.9	74
852498	1	657	1.6	55
853414	3	219	3.6	21
853532	1	128	1.5	28
853836	1	131	0.4	47
853893	2	597	0.5	17
854111	1	803	3.6	26
854130	3	550	2.7	48
854182	1	79	1.6	51
854298	3	554	3.4	37
854299	1	497	3.4	40
854652	8	2412	1.9	48
854665	4	2558	3.4	43
854737	1	244	3.2	20
854845	1	69	1.6	45
854919	1	410	2	28
854969	2	368	2.6	35
855000	4	2002	3.1	36
855100	1	661	0.4	34
855251	9	737	1.7	26
855315	2	157	1.3	28
855349	2	626	2.3	57
855683	2	392	2	40
856434	7	1781	2.6	42
856513	5	2775	3.2	29
856806	1	328	4.4	54
857212	2	747	2.1	18
857315	4	642	3.6	58
857442	2	10	0.8	51
857482	1	515	2	19
857546	1	85	1.8	37
857834	1	366	3.5	56
857869	1	117	2.5	28
857895	2	730	3.4	18
858134	2	789	2	60
858202	6	637	2.1	29
858263	3	822	1.9	41
858287	14	982	2.4	28
858518	5	1024	2.1	51
858919	2	246	3.3	29
859281	1	627	4.4	31
859779	2	1320	2.9	38
859888	3	2275	2.5	53
859955	1	821	0.9	18
860013	1	442	0.9	16
860251	1	231	1.1	55
860458	1	331	1.7	34
861000	1	537	2.5	28
861052	1	283	2.4	22
861317	1	555	0.6	23
861385	2	688	2	53
861540	7	1759	3.1	16
861602	11	2778	2.3	28
861670	12	2173	1.9	28
861946	1	35	2.3	36
861958	7	2481	1.3	22
861989	1	271	2.4	27
862067	1	356	2.3	18
862081	2	125	2.6	19
862247	4	4584	2.9	71
862406	4	1042	2	52
862795	3	4387	1.8	39
862848	1	139	3.8	27
862853	1	116	2	20
863010	2	564	0.9	49
863203	1	21	0.6	69
863206	4	2192	3	30
863350	2	910	3.8	54
863446	1	324	3.7	38
863672	1	307	2.1	39
863741	2	113	0.4	37
863887	6	16294	2.2	54
864153	2	39	2.3	17
864363	2	38	3.1	44
864418	1	276	3.9	47
864433	4	611	3.6	46
864951	1	105	1.8	49
865006	2	890	0.4	39
865044	1	14	3.6	36
865126	1	254	3.6	17
865465	4	1719	3	54
865486	3	114	4.1	50
865617	1	335	4.5	23
865618	10	464	2.6	31
865644	2	910	2.6	24
865687	1	378	1.7	30
865748	2	95	2.3	33
865938	1	428	4	45
866059	11	166	3.1	44
866506	2	519	2.6	20
866698	1	394	1.1	41
866903	3	1447	0.9	29
867031	1	657	3.1	46
867053	3	502	4.5	28
867152	1	419	1.7	42
867267	1	239	2	46
867295	1	179	1.5	54
867552	2	243	1.8	45
867580	1	563	2.3	52
867653	2	1481	1.9	18
867803	2	1109	2.8	28
867810	1	101	1.1	43
868396	1	371	1.9	29
868523	1	231	2.6	45
868751	1	336	3.7	22
868769	7	150	3	43
868821	5	918	3	24
868851	2	526	3.2	56
869163	1	518	0.8	45
869328	1	667	2.4	21
869408	1	115	2	26
869735	2	816	2	21
869771	1	22	0.1	49
869823	2	267	1.1	27
870198	1	524	1.9	31
870313	2	266	2.6	46
870321	1	516	3.3	53
870599	1	347	3.7	47
870610	1	130	3.7	51
870623	1	1386	1.7	38
870976	1	196	1.1	29
871118	6	1726	0.8	30
871292	7	4477	0.5	22
871323	1	105	2.6	29
871429	32	18213	3.3	31
871575	3	754	3.7	46
872010	10	1492	3.2	57
872244	1	203	2.2	53
872331	1	47	1.8	55
872402	1	158	1.7	35
872528	6	2168	1	55
872915	1	416	1.8	51
872999	3	2036	4.4	21
873099	6	1065	3.4	58
873128	3	1533	2.8	58
873323	17	5860	1.8	22
873420	2	186	3	57
873434	11	233	2.6	30
873496	8	2149	2.4	48
873761	8	1169	2.1	32
873812	10	2305	2.7	20
873857	1	66	2.7	51
874089	2	1459	2.5	24
874107	1	362	3.7	50
874571	1	365	4	32
874846	2	638	1.9	34
874930	1	181	3.6	24
874933	1	252	1.4	22
875065	4	3550	1.6	29
875075	3	553	1.6	39
875258	2	230	2.5	57
875383	2	439	2.5	37
875428	2	413	3.2	30
875915	3	932	1.3	17
876047	1	261	1.9	16
876191	1	982	2	39
876222	1	176	2.4	33
876337	1	42	4	42
876375	1	120	2.5	34
876409	3	425	3.9	26
876505	3	896	3.4	38
876591	1	51	2.3	22
876736	4	891	3	53
876828	1	70	2.2	44
876982	2	1657	2.3	45
877062	1	696	2.2	30
877096	3	217	2.9	52
877133	1	189	1.7	54
877265	1	604	2.2	45
877374	1	166	2.4	46
877487	2	482	0.6	51
877525	1	517	3	29
877560	2	1128	2.2	45
877612	1	280	1.5	33
877705	3	1017	1	35
877722	2	72	3.1	29
877757	53	14646	1.2	50
877765	2	223	3.8	37
877966	1	327	2.7	29
878038	1	558	3.3	40
878223	1	516	0.5	30
878288	3	493	2.8	39
878383	1	603	0.2	36
878731	1	299	2.3	54
878757	1	486	2	38
878807	1	234	0.2	46
878925	3	1849	1.5	16
878931	2	1289	2.4	54
879055	1	609	1.2	36
879135	2	705	2.8	30
879632	1	488	0	42
879712	1	287	3.5	36
879789	2	466	2.7	29
879818	6	1372	2.8	47
880026	2	440	3	31
880311	22	8338	3.5	30
880432	2	30	0.7	47
881021	1	563	1.2	48
881035	5	1529	2.6	52
881258	2	1245	2.6	20
881318	2	403	0.3	26
881702	2	127	3.1	18
881944	1	567	3.8	56
881963	3	2688	2.5	49
881994	1	16	1.9	33
882016	2	741	1.9	27
882060	7	2166	2.8	22
882224	2	510	2.4	59
882572	1	144	1.1	27
882718	9	5872	1.2	36
882854	1	218	2.2	22
882909	2	340	1.6	15
883001	1	174	3.4	44
883018	1	395	2.3	18
883530	1	568	1.8	36
883589	1	363	3.4	58
883632	2	27	1.5	42
883706	6	1358	2.9	49
883741	2	787	3.3	18
883978	5	2937	3	54
884153	1	461	3.2	26
884185	1	753	3.7	57
884189	1	143	2	29
884770	2	476	1.2	49
884783	5	1023	0	40
884907	2	693	1.3	38
884941	1	560	1	29
885158	2	915	3.2	54
885160	1	183	2.1	51
885412	7	3102	2	41
885668	6	768	1.7	20
885842	1	814	3.7	18
885857	6	4264	3.2	59
886163	1	499	3.1	42
886446	3	790	1.6	19
886477	1	157	2.2	51
886536	1	81	3.4	50
886954	1	1282	4	36
886999	2	1770	1.6	52
887164	1	146	2.1	51
887167	2	17	1.1	46
887195	1	292	2.3	30
887267	4	1221	1.2	55
887331	1	297	2.3	33
887620	1	460	2.5	45
887629	1	173	4	23
887906	5	1786	1.7	24
887982	1	517	1.9	33
888002	2	1916	3.7	35
888054	1	264	3.2	27
888106	7	2409	3.1	43
888108	1	721	1.6	21
888140	1	10	3.2	40
888233	1	216	0.8	48
888579	5	232	2.3	26
888667	3	750	2.1	53
888710	7	18	3.6	30
888796	6	4089	1.8	53
888852	1	139	4.5	26
888930	1	1396	3.2	57
889170	1	421	3.2	47
889171	1	43	3.2	21
889222	1	661	3.3	42
889427	2	337	2.8	33
889688	1	258	2.3	35
889724	2	1225	2.3	32
889905	1	139	2.2	23
890171	1	143	3	38
890427	1	596	3.2	48
890476	2	773	1.5	44
890506	2	573	3.9	32
890610	30	21808	2	54
890855	1	241	0.6	30
890907	1	716	3	19
891157	2	179	4.6	29
891158	1	679	0.8	16
891322	3	396	3.4	25
891456	8	6126	2.4	57
891491	2	161	2.4	23
891645	1	294	2.2	31
891900	1	1712	3.6	27
892311	1	23	3.4	46
892447	1	310	3.8	25
892515	3	799	1.5	18
892860	3	516	0.5	38
892897	2	152	2.8	25
892899	11	3282	2.2	52
893144	25	2577	2.7	23
893177	1	26	3.4	28
893200	3	1541	3.5	46
893386	1	162	1.5	66
893420	1	75	3.7	66
893433	1	525	0.7	24
893438	3	502	2.8	22
893687	1	1547	2.3	31
893735	3	1662	2.4	52
893847	3	1287	2.9	18
893949	1	721	3.3	21
894183	1	495	1.6	18
895071	2	1641	1.6	35
895108	1	218	3.9	16
895139	2	180	3.8	41
895291	1	306	3.7	27
895406	2	1167	1.1	38
895812	1	24	3.2	28
895821	1	1098	2.9	51
896509	1	35	2	19
896906	1	495	2	37
897003	8	4910	1.9	24
897240	2	2067	2.8	50
897469	2	581	1.8	49
897608	3	1308	2.6	41
897663	1	250	3.6	52
897729	3	244	2.7	27
898267	1	585	2	17
898667	1	28	3.5	49
898750	4	5004	1.2	42
898777	1	548	3.9	20
898934	1	40	2	49
898985	4	1807	1.3	17
898992	7	2502	2.6	55
899019	2	76	3.3	51
899071	2	75	1.4	22
899576	2	145	1.8	30
899650	1	583	3.1	22
899745	4	3308	2.3	51
899917	1	422	4.4	34
900062	2	184	4.5	27
900127	1	780	1.9	50
900253	1	131	3	70
900271	6	3981	2.4	32
900279	1	504	3.6	22
900417	2	3705	3.4	17
900485	1	21	3.8	33
900608	2	981	2.5	20
900862	1	976	2.3	43
900900	1	257	3.2	57
901112	2	637	2.3	38
901194	1	369	2.4	51
901221	1	117	2.3	46
901402	4	1653	3.2	38
901440	1	831	0.6	15
901939	3	588	2.4	46
902219	1	347	3.4	18
902261	2	424	2.3	48
902285	1	7642	3.1	50
902525	10	3118	2.6	23
902960	1	10	1.9	21
903215	1	10	3.2	41
903548	2	279	2	49
903730	8	1840	2.5	36
903937	1	399	0.8	20
903997	1	806	1.8	18
904008	2	233	1.6	42
904088	2	1985	1.9	50
904201	3	1370	2.6	28
904220	1	104	1	15
904398	2	386	2.4	34
904436	2	970	2.7	22
904511	1	333	3.5	43
904870	1	166	3.2	49
904940	1	473	3.5	34
905010	2	270	2	44
905091	3	168	1.5	22
905171	8	214	3.1	52
905345	7	1611	2.7	33
905411	4	329	2.2	51
905530	1	506	1	26
905708	1	699	3.9	71
906382	1	467	2.4	50
906396	1	25	4.2	57
907021	1	1460	3.4	18
907135	1	555	3.2	38
907277	9	565	1.9	18
907315	1	929	1.6	36
907442	1	626	1	31
907646	2	1483	1.9	32
907671	6	559	1.5	42
907741	1	602	4.3	46
907960	1	635	2	38
907967	3	735	0.2	28
907979	1	421	1.9	33
908056	1	1674	1	20
908130	11	5483	1.7	26
908133	1	358	1.4	23
908361	4	222	2.2	18
908428	1	337	1.3	16
908431	1	499	3.2	24
908476	1	64	2.7	44
908673	1	37	1.9	65
908729	1	70	1.7	33
908775	1	395	2.1	26
908903	2	640	3.7	54
908987	3	1405	3.8	42
909126	3	873	2.9	55
909328	1	171	3.2	44
909680	1	97	2.3	21
909901	7	2056	1.7	28
909917	2	725	3.1	23
910027	4	534	2.2	42
910540	5	663	2.9	46
910652	1	10	0.2	58
910701	5	1788	2.5	55
910738	1	701	2.7	45
910804	8	2912	3.4	30
911256	1	431	1.3	18
911461	1	17	1.6	27
911649	1	1101	2.9	29
911887	5	3730	2.3	37
911936	8	4502	2.1	22
912064	4	2156	3.2	49
912117	1	348	3.8	20
912335	4	2753	2.2	33
912510	1	1490	3.6	44
912623	1	109	1.7	20
912653	5	1192	1.4	17
912754	1	140	2.8	28
912842	1	115	2.2	39
913100	1	653	2	44
913264	1	36	3.5	23
913621	1	715	2.9	53
913629	3	68	0.7	33
913635	2	1388	2.9	54
913796	2	25	3.1	37
913819	5	1412	3	32
913923	1	614	0.2	38
913933	1	371	4.8	15
914007	1	337	0.9	51
914029	8	1165	2.6	56
914081	13	348	2.1	39
914129	1	48	3.9	34
914156	1	50	3.5	56
914395	1	317	3.4	31
914460	1	645	2.8	30
914587	2	1169	1	48
914588	1	266	0.6	37
914595	1	139	3.7	31
914863	6	208	2.6	49
914871	1	513	3.5	49
915028	1	148	3.5	37
915348	1	603	0.9	43
915380	1	115	1.2	43
915398	1	1118	0.1	46
915704	10	1741	3.2	49
915795	2	1118	2.6	26
915804	1	100	4.6	33
915846	1	325	1.8	50
915989	1	52	4.1	36
916568	1	59	3.4	38
916724	1	651	3.8	23
917088	2	85	0.9	28
917137	10	6416	0.2	29
917145	1	337	2.6	26
917327	1	19	3.1	41
917399	2	728	3.6	33
917408	28	9540	3.4	45
917673	1	479	1.6	18
917756	1	555	3	32
917779	1	106	1.8	27
917839	2	247	2.8	63
917969	1	173	0.4	47
918169	2	789	1.3	28
918763	3	1524	2	50
918814	1	317	2.5	34
918921	3	1995	1.9	33
918982	1	138	2.1	25
918992	1	503	2.2	24
918997	3	698	2.1	33
918999	2	702	1.7	23
919001	1	461	1.7	39
919057	2	997	1.8	22
919243	9	4090	2	53
919264	1	316	0.1	39
919400	1	6488	3.1	21
919425	1	1982	2.2	47
919516	1	908	2.6	35
919581	2	776	1.3	25
919911	3	1606	2.5	33
920036	5	3245	1.4	25
920073	1	201	3.2	19
920146	1	42	0.7	39
920246	1	18	1.1	62
920260	1	150	3.4	19
920280	4	1583	2.9	52
920357	2	54	3.4	46
920437	1	152	1.2	46
920483	1	509	0.5	31
920505	1	195	1.2	16
920603	1	254	0.6	36
920776	1	10	0.6	23
920911	2	1285	0.7	20
920918	1	585	1.3	41
920941	3	185	1.2	24
921134	2	367	2.2	31
921252	1	196	1.7	43
921502	14	1750	1.6	36
921522	1	42	1.4	48
921555	14	1097	2.2	25
921558	1	376	3.3	48
921645	1	2752	3.7	49
921854	2	162	3.6	34
922092	7	357	2.1	51
922118	2	617	4.9	63
922226	11	839	1.2	50
922361	1	185	2.4	20
922478	4	42	1.9	36
922602	1	310	0.5	43
922694	1	86	2.8	22
922724	1	63	1.5	50
922882	1	256	2.6	51
923017	1	375	2.5	48
923128	1	491	3.4	67
923252	1	307	0.5	44
923324	1	257	4	27
923406	1	267	3	50
923436	3	1190	2.1	34
923619	1	43	2.1	38
923674	1	95	1.3	32
923784	3	1229	0.5	41
923846	1	86	2.4	39
923878	1	156	1.4	43
923928	2	127	3	71
924156	4	4245	1.4	32
924175	1	1173	2.1	24
924842	3	701	2.6	28
924858	1	566	4.1	21
924949	2	1624	2.7	46
925350	4	278	2.6	59
925397	1	264	3.7	43
925424	3	2497	1.4	49
925425	2	265	2.3	18
925431	1	482	0.7	32
925985	1	296	4.5	39
926193	2	9875	3.7	36
926224	6	1063	1.4	45
926242	10	3119	2.2	54
926631	2	291	3.3	25
926688	1	135	1.9	61
926915	1	988	3	34
927010	1	109	4	30
927244	1	848	1.6	22
927268	12	1871	1.5	30
927269	3	632	2.3	26
927481	1	214	0.6	47
927497	1	1596	3.3	47
927691	4	853	1.1	25
927759	5	864	2.1	15
928184	1	112	2.9	26
928248	1	249	2.9	49
928370	1	10	2.7	27
928850	2	731	3.1	59
929072	1	31	0	37
929111	1	290	1.3	32
929175	1	871	3.3	58
929449	1	305	1.7	17
929515	1	270	2.4	31
929606	4	258	2.5	21
929853	23	1862	1.4	28
929982	1	567	4.4	38
930018	1	338	2.6	42
930124	4	480	2.7	21
930426	2	1859	2.3	35
930539	1	613	3.9	45
930796	1	154	1.9	20
930956	1	156	1.5	26
931003	2	1061	4.3	15
931384	1	27	1.8	25
931687	1	464	1.3	44
931782	1	371	3.8	19
931985	1	79	1.4	46
932090	1	134	3.2	38
932129	1	43	2.7	22
932161	1	21	2.6	25
932168	1	177	3.3	23
932348	3	1039	2.5	15
932447	3	1150	1.5	20
932480	32	14820	2.5	47
932534	3	1485	4.1	28
932613	1	117	3.3	23
932752	8	613	3.1	52
932806	50	23875	2.2	39
932858	1	66	3.4	44
932893	1	346	2.1	31
932934	3	738	2	39
932956	12	8162	3.2	39
933222	5	1159	3.4	47
933274	2	518	2	25
933280	1	163	1.5	57
933320	1	553	2.6	49
933336	2	692	2.7	32
933404	2	10	4.5	38
933487	2	297	2.1	18
933490	1	386	1	26
933893	4	306	3.7	41
933897	2	10	1.8	39
933959	1	807	3.1	16
934051	1	266	3.9	16
934305	1	10	2.5	32
934361	2	573	2.1	34
934450	1	1216	2.1	21
934790	2	1006	4.1	22
935041	1	702	2.4	38
935386	1	380	3.8	55
935491	1	481	2.9	49
936232	1	239	3.2	50
936250	1	616	4.1	40
936258	1	83	2.2	39
936413	2	42	3.3	58
936477	1	389	1.3	30
936666	1	2160	2.7	28
936696	1	450	2.2	39
936788	1	28	1.3	20
936852	1	1315	3.8	40
936966	1	73	1.1	46
936999	1	1127	3.7	17
937023	2	710	2.7	21
937027	2	1457	2.7	59
